"ANO";"Regiao";"SIGLA";"UF";"Dependencia_Administrativa";"Localizacao";"Situacao_Funcionamento";"Fundamental_Nº_Matriculas";"Fundamental_Nº_Turmas";"Fundamental_Nº_Docentes";"Fundamental_Nº_Aprovados";"Fundamental_Nº_Reprovados";"Fundamental_Nº_Abandonos";"Medio_Nº_Matriculas";"Medio_Nº_Turmas";"Medio_Nº_Docentes";"Medio_Nº_Aprovados";"Medio_Nº_Reprovados";"Medio_Nº_Abandonos";"Nº_Escolas"
2022;"Sudeste";"ES";"Espírito Santo";"Federal";"Urbana";"Em Atividade";0;0;0;0;0;0;7107;222;795;6414;538;156;16
2022;"Sudeste";"ES";"Espírito Santo";"Municipal";"Rural";"Em Atividade";40885;2600;4677;38618;2127;126;0;0;0;0;0;0;720
2022;"Sudeste";"ES";"Espírito Santo";"Municipal";"Urbana";"Em Atividade";307377;13079;19349;286753;19246;1378;0;0;0;0;0;0;744
2022;"Sudeste";"ES";"Espírito Santo";"Privada";"Rural";"Em Atividade";773;36;100;744;26;3;1268;52;173;1198;48;22;17
2022;"Sudeste";"ES";"Espírito Santo";"Privada";"Urbana";"Em Atividade";64124;2944;4342;63653;466;5;13403;462;1711;13109;272;22;230
2022;"Centro Oeste";"GO";"Goiás";"Estadual";"Rural";"Em Atividade";5165;340;447;5069;70;25;3738;273;345;3667;25;45;65
2022;"Centro Oeste";"GO";"Goiás";"Estadual";"Urbana";"Em Atividade";228653;7432;12753;223712;3801;1124;205913;7013;12672;196822;5522;3548;865
2022;"Centro Oeste";"GO";"Goiás";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1489;62;232;1320;139;31;5
2022;"Centro Oeste";"GO";"Goiás";"Federal";"Urbana";"Em Atividade";475;18;51;445;30;0;5287;194;935;4512;699;75;21
2022;"Centro Oeste";"GO";"Goiás";"Municipal";"Rural";"Em Atividade";26943;2138;2134;25575;1236;125;63;9;24;62;1;0;380
2022;"Centro Oeste";"GO";"Goiás";"Municipal";"Urbana";"Em Atividade";446233;17640;18963;427828;15686;2556;425;20;41;396;18;11;1251
2022;"Centro Oeste";"GO";"Goiás";"Privada";"Rural";"Em Atividade";785;38;55;779;6;0;680;28;56;674;6;0;8
2022;"Centro Oeste";"GO";"Goiás";"Privada";"Urbana";"Em Atividade";152675;8124;10631;149352;1453;124;31547;1129;4254;30698;621;131;864
2022;"Nordeste";"MA";"Maranhão";"Estadual";"Rural";"Em Atividade";11012;657;1048;9111;1208;694;35809;1328;3179;30915;2133;2755;496
2022;"Nordeste";"MA";"Maranhão";"Estadual";"Urbana";"Em Atividade";12380;356;839;11932;318;131;212581;6035;12603;193925;8976;9648;506
2022;"Nordeste";"MA";"Maranhão";"Federal";"Rural";"Em Atividade";141;9;24;139;2;0;2570;76;367;2204;218;144;9
2022;"Nordeste";"MA";"Maranhão";"Federal";"Urbana";"Em Atividade";322;15;40;306;15;1;8452;257;955;7255;1045;154;21
2022;"Nordeste";"MA";"Maranhão";"Municipal";"Rural";"Em Atividade";378200;23146;31549;354092;16928;7102;1748;66;157;1660;24;64;6174
2022;"Nordeste";"MA";"Maranhão";"Municipal";"Urbana";"Em Atividade";556746;21864;32730;518983;27693;10041;652;23;70;540;0;112;1805
2022;"Nordeste";"MA";"Maranhão";"Privada";"Rural";"Em Atividade";6456;357;479;6289;71;32;1597;82;311;1322;66;209;83
2022;"Nordeste";"MA";"Maranhão";"Privada";"Urbana";"Em Atividade";118257;6475;8406;116983;1145;129;13949;569;2099;13571;269;102;717
2022;"Centro Oeste";"MT";"Mato Grosso";"Estadual";"Rural";"Em Atividade";22740;1445;2334;22263;318;159;16006;1018;2260;12331;2354;1318;207
2022;"Centro Oeste";"MT";"Mato Grosso";"Estadual";"Urbana";"Em Atividade";173135;6659;10188;169073;2634;1428;116964;4095;8729;81045;22695;13215;485
2022;"Centro Oeste";"MT";"Mato Grosso";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1841;71;210;1651;173;17;5
2022;"Centro Oeste";"MT";"Mato Grosso";"Federal";"Urbana";"Em Atividade";0;0;0;0;0;0;6010;208;571;5534;392;81;14
2022;"Centro Oeste";"MT";"Mato Grosso";"Municipal";"Rural";"Em Atividade";41775;2877;2961;41045;512;218;0;0;0;0;0;0;499
2022;"Centro Oeste";"MT";"Mato Grosso";"Municipal";"Urbana";"Em Atividade";205589;8464;9336;202493;2796;298;0;0;0;0;0;0;496
2022;"Centro Oeste";"MT";"Mato Grosso";"Privada";"Rural";"Em Atividade";81;9;17;81;0;0;41;7;25;41;0;0;3
2022;"Centro Oeste";"MT";"Mato Grosso";"Privada";"Urbana";"Em Atividade";56795;3051;4150;54461;412;32;13682;548;1749;12807;254;179;284
2022;"Centro Oeste";"MS";"Mato Grosso do Sul";"Estadual";"Rural";"Em Atividade";6700;342;702;6022;640;38;6268;293;884;4931;921;416;57
2022;"Centro Oeste";"MS";"Mato Grosso do Sul";"Estadual";"Urbana";"Em Atividade";88400;2839;7205;80814;6404;1175;82496;2729;8390;68526;9895;4074;287
2022;"Centro Oeste";"MS";"Mato Grosso do Sul";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;984;28;95;923;43;18;2
2022;"Centro Oeste";"MS";"Mato Grosso do Sul";"Federal";"Urbana";"Em Atividade";497;16;45;487;10;0;4378;140;440;3831;365;182;9
2022;"Centro Oeste";"MS";"Mato Grosso do Sul";"Municipal";"Rural";"Em Atividade";34561;1919;2889;28999;4961;595;113;4;20;110;3;0;175
2022;"Centro Oeste";"MS";"Mato Grosso do Sul";"Municipal";"Urbana";"Em Atividade";212989;7984;13248;192704;19362;923;0;0;0;0;0;0;383
2022;"Centro Oeste";"MS";"Mato Grosso do Sul";"Privada";"Rural";"Em Atividade";466;17;28;461;5;0;376;14;32;364;6;5;3
2022;"Centro Oeste";"MS";"Mato Grosso do Sul";"Privada";"Urbana";"Em Atividade";47158;2632;3686;46583;543;8;9833;373;1531;9518;244;71;251
2022;"Sudeste";"MG";"Minas Gerais";"Estadual";"Rural";"Em Atividade";29927;2226;4228;28770;781;372;13064;730;2820;11820;388;851;302
2022;"Sudeste";"MG";"Minas Gerais";"Estadual";"Urbana";"Em Atividade";906742;35124;62656;847620;44657;14304;583849;20781;58766;491107;47010;45606;3037
2022;"Sudeste";"MG";"Minas Gerais";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;6285;212;742;5778;460;45;12
2022;"Sudeste";"MG";"Minas Gerais";"Federal";"Urbana";"Em Atividade";2474;104;264;2368;105;1;20262;673;2739;18172;1750;339;57
2022;"Sudeste";"MG";"Minas Gerais";"Municipal";"Rural";"Em Atividade";119688;10203;14044;116375;2795;491;161;10;35;145;10;6;2378
2022;"Sudeste";"MG";"Minas Gerais";"Municipal";"Urbana";"Em Atividade";1018551;46200;61853;981692;32287;4555;4660;166;394;4260;285;115;2873
2022;"Sudeste";"MG";"Minas Gerais";"Privada";"Rural";"Em Atividade";745;59;100;712;29;4;1550;66;174;1403;68;76;26
2022;"Sudeste";"MG";"Minas Gerais";"Privada";"Urbana";"Em Atividade";318968;16172;27517;313205;3569;113;77953;2982;12673;74343;2222;1205;1769
2022;"Sul";"PR";"Paraná";"Estadual";"Rural";"Em Atividade";30230;1955;4707;28536;1448;244;17647;948;3804;16210;908;521;407
2022;"Sul";"PR";"Paraná";"Estadual";"Urbana";"Em Atividade";499618;17961;37367;465644;29041;4932;346899;11824;36543;305957;26138;14759;1615
2022;"Sul";"PR";"Paraná";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;326;12;32;293;18;15;2
2022;"Sul";"PR";"Paraná";"Federal";"Urbana";"Em Atividade";481;17;52;464;17;0;7865;278;951;7083;635;145;27
2022;"Sul";"PR";"Paraná";"Municipal";"Rural";"Em Atividade";44695;2904;4138;42519;2152;26;0;0;0;0;0;0;738
2022;"Sul";"PR";"Paraná";"Municipal";"Urbana";"Em Atividade";602096;27197;39038;576261;25590;254;0;0;0;0;0;0;2265
2022;"Sul";"PR";"Paraná";"Privada";"Rural";"Em Atividade";487;30;61;480;6;1;426;16;67;409;15;1;6
2022;"Sul";"PR";"Paraná";"Privada";"Urbana";"Em Atividade";189617;9783;15156;187404;2177;31;55403;1698;6948;54168;1162;52;913
2022;"Nordeste";"PB";"Paraíba";"Estadual";"Rural";"Em Atividade";6238;363;624;5497;410;330;6314;253;593;5322;332;663;67
2022;"Nordeste";"PB";"Paraíba";"Estadual";"Urbana";"Em Atividade";56754;2281;4205;49050;4243;3447;111933;3959;7778;91926;7514;12479;558
2022;"Nordeste";"PB";"Paraíba";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;124;6;40;114;6;4;1
2022;"Nordeste";"PB";"Paraíba";"Federal";"Urbana";"Em Atividade";116;9;10;116;0;0;7674;212;927;7032;522;118;19
2022;"Nordeste";"PB";"Paraíba";"Municipal";"Rural";"Em Atividade";76199;5033;5869;71364;3714;1105;97;3;8;95;0;2;1582
2022;"Nordeste";"PB";"Paraíba";"Municipal";"Urbana";"Em Atividade";283904;11548;15119;257017;19980;6904;99;5;13;62;3;34;955
2022;"Nordeste";"PB";"Paraíba";"Privada";"Rural";"Em Atividade";503;33;39;473;26;4;0;0;0;0;0;0;5
2022;"Nordeste";"PB";"Paraíba";"Privada";"Urbana";"Em Atividade";110949;6497;8466;101538;964;235;18194;670;2732;16611;288;103;830
2022;"Norte";"PA";"Pará";"Estadual";"Rural";"Em Atividade";13769;735;1168;11548;1630;588;41947;1684;2421;32079;3538;6330;158
2022;"Norte";"PA";"Pará";"Estadual";"Urbana";"Em Atividade";144598;5108;7919;125527;15519;3543;288783;9062;14376;220736;35081;32956;712
2022;"Norte";"PA";"Pará";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;259;8;38;212;9;38;1
2022;"Norte";"PA";"Pará";"Federal";"Urbana";"Em Atividade";1869;71;172;1844;23;1;7802;273;1059;6856;745;202;19
2022;"Norte";"PA";"Pará";"Municipal";"Rural";"Em Atividade";450264;25851;30649;366739;62324;21079;0;0;0;0;0;0;6396
2022;"Norte";"PA";"Pará";"Municipal";"Urbana";"Em Atividade";628502;23797;26758;554202;58737;15537;110;4;17;89;14;7;1449
2022;"Norte";"PA";"Pará";"Privada";"Rural";"Em Atividade";839;49;89;609;36;8;799;35;123;591;8;47;15
2022;"Norte";"PA";"Pará";"Privada";"Urbana";"Em Atividade";128100;6751;9701;122109;1148;184;28683;907;4058;27734;402;106;747
2022;"Nordeste";"PE";"Pernambuco";"Estadual";"Rural";"Em Atividade";18395;1057;1583;16295;1714;381;20526;771;1519;18508;1301;713;228
2022;"Nordeste";"PE";"Pernambuco";"Estadual";"Urbana";"Em Atividade";118095;3447;5142;112684;4571;675;278131;7855;13949;261706;12738;3683;797
2022;"Nordeste";"PE";"Pernambuco";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1993;82;322;1703;233;57;6
2022;"Nordeste";"PE";"Pernambuco";"Federal";"Urbana";"Em Atividade";709;24;79;691;17;1;5828;225;823;4487;1075;265;13
2022;"Nordeste";"PE";"Pernambuco";"Municipal";"Rural";"Em Atividade";198339;10197;11463;186598;10247;1477;190;8;25;185;3;2;2516
2022;"Nordeste";"PE";"Pernambuco";"Municipal";"Urbana";"Em Atividade";613300;23614;26481;572192;34698;6390;0;0;0;0;0;0;1604
2022;"Nordeste";"PE";"Pernambuco";"Privada";"Rural";"Em Atividade";3639;215;232;3467;162;9;260;10;36;253;6;1;30
2022;"Nordeste";"PE";"Pernambuco";"Privada";"Urbana";"Em Atividade";293793;16120;18966;289312;3658;599;35075;1234;4622;34096;752;220;1791
2022;"Nordeste";"PI";"Piauí";"Estadual";"Rural";"Em Atividade";195;16;45;174;3;18;7208;297;810;6101;95;1011;62
2022;"Nordeste";"PI";"Piauí";"Estadual";"Urbana";"Em Atividade";27823;1154;2674;26555;338;925;103427;3690;9043;93054;1268;9102;509
2022;"Nordeste";"PI";"Piauí";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;683;20;90;610;69;4;2
2022;"Nordeste";"PI";"Piauí";"Federal";"Urbana";"Em Atividade";0;0;0;0;0;0;7200;208;866;6681;444;72;18
2022;"Nordeste";"PI";"Piauí";"Municipal";"Rural";"Em Atividade";110641;7128;9550;102242;6702;1677;0;0;0;0;0;0;1522
2022;"Nordeste";"PI";"Piauí";"Municipal";"Urbana";"Em Atividade";250363;10148;14265;233125;14042;3174;0;0;0;0;0;0;884
2022;"Nordeste";"PI";"Piauí";"Privada";"Rural";"Em Atividade";96;4;16;91;4;1;71;3;16;70;0;1;1
2022;"Nordeste";"PI";"Piauí";"Privada";"Urbana";"Em Atividade";63184;3353;5720;61756;1020;72;13219;472;2432;12766;404;48;395
2022;"Nordeste";"RN";"Rio Grande do Norte";"Estadual";"Rural";"Em Atividade";4855;248;364;3975;715;168;3873;127;253;2705;418;748;57
2022;"Nordeste";"RN";"Rio Grande do Norte";"Estadual";"Urbana";"Em Atividade";78785;2996;4779;64516;11657;2609;98266;2956;5264;69804;16382;12073;510
2022;"Nordeste";"RN";"Rio Grande do Norte";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1332;36;154;1176;138;18;3
2022;"Nordeste";"RN";"Rio Grande do Norte";"Federal";"Urbana";"Em Atividade";229;10;23;229;0;0;11697;316;1104;10549;993;154;19
2022;"Nordeste";"RN";"Rio Grande do Norte";"Municipal";"Rural";"Em Atividade";66933;3734;4312;57563;8043;1318;0;0;0;0;0;0;930
2022;"Nordeste";"RN";"Rio Grande do Norte";"Municipal";"Urbana";"Em Atividade";197987;7994;9828;165396;27621;4946;0;0;0;0;0;0;602
2022;"Nordeste";"RN";"Rio Grande do Norte";"Privada";"Rural";"Em Atividade";1008;100;106;933;18;2;26;3;9;24;2;0;20
2022;"Nordeste";"RN";"Rio Grande do Norte";"Privada";"Urbana";"Em Atividade";97448;5395;6873;95420;1483;153;17323;595;2308;16482;500;309;567
2022;"Sul";"RS";"Rio Grande do Sul";"Estadual";"Rural";"Em Atividade";30705;2433;4027;28796;1481;426;10619;559;1325;8516;1040;1063;520
2022;"Sul";"RS";"Rio Grande do Sul";"Estadual";"Urbana";"Em Atividade";386770;18755;29143;359854;22034;4865;289269;12051;23264;231607;25499;32131;1755
2022;"Sul";"RS";"Rio Grande do Sul";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;3773;119;462;3125;524;124;9
2022;"Sul";"RS";"Rio Grande do Sul";"Federal";"Urbana";"Em Atividade";1240;45;109;1190;50;0;12793;516;1778;10718;1455;619;37
2022;"Sul";"RS";"Rio Grande do Sul";"Municipal";"Rural";"Em Atividade";86289;7111;10082;80118;5377;772;354;41;117;302;19;33;1166
2022;"Sul";"RS";"Rio Grande do Sul";"Municipal";"Urbana";"Em Atividade";580268;27948;38519;528945;43283;6095;2453;102;270;1929;209;313;1822
2022;"Sul";"RS";"Rio Grande do Sul";"Privada";"Rural";"Em Atividade";307;38;44;298;5;0;565;23;65;544;6;15;12
2022;"Sul";"RS";"Rio Grande do Sul";"Privada";"Urbana";"Em Atividade";171575;7532;11707;165760;2262;45;45120;1747;5635;41818;1252;316;507
2022;"Sudeste";"RJ";"Rio de Janeiro";"Estadual";"Rural";"Em Atividade";6439;284;698;5400;910;125;15586;679;1776;13697;1309;577;100
2022;"Sudeste";"RJ";"Rio de Janeiro";"Estadual";"Urbana";"Em Atividade";148342;4895;12431;127281;18171;2856;431783;14013;34481;344064;59559;28103;1079
2022;"Sudeste";"RJ";"Rio de Janeiro";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;594;22;94;437;99;57;3
2022;"Sudeste";"RJ";"Rio de Janeiro";"Federal";"Urbana";"Em Atividade";9157;352;881;8698;441;18;19876;726;2570;16558;2465;853;48
2022;"Sudeste";"RJ";"Rio de Janeiro";"Municipal";"Rural";"Em Atividade";85372;4631;6445;76152;8446;679;0;0;0;0;0;0;762
2022;"Sudeste";"RJ";"Rio de Janeiro";"Municipal";"Urbana";"Em Atividade";1135850;42577;58857;1030187;93884;11675;2998;112;393;2506;233;261;2825
2022;"Sudeste";"RJ";"Rio de Janeiro";"Privada";"Rural";"Em Atividade";5710;348;496;5130;134;5;707;32;122;685;21;1;49
2022;"Sudeste";"RJ";"Rio de Janeiro";"Privada";"Urbana";"Em Atividade";566731;30820;48621;501877;11348;942;124507;4936;18829;112296;5130;1403;3507
2022;"Norte";"RO";"Rondônia";"Estadual";"Rural";"Em Atividade";6506;573;603;5938;315;251;2027;140;769;1710;94;223;118
2022;"Norte";"RO";"Rondônia";"Estadual";"Urbana";"Em Atividade";96931;3554;4078;92055;3102;1766;56409;2131;4065;48321;3739;4348;256
2022;"Norte";"RO";"Rondônia";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1114;37;112;978;56;80;2
2022;"Norte";"RO";"Rondônia";"Federal";"Urbana";"Em Atividade";0;0;0;0;0;0;3025;92;325;2830;177;19;6
2022;"Norte";"RO";"Rondônia";"Municipal";"Rural";"Em Atividade";26822;1577;1857;25127;1485;194;0;0;0;0;0;0;246
2022;"Norte";"RO";"Rondônia";"Municipal";"Urbana";"Em Atividade";82469;3667;3660;78215;3958;292;0;0;0;0;0;0;240
2022;"Norte";"RO";"Rondônia";"Privada";"Rural";"Em Atividade";1656;60;78;1602;52;2;759;30;73;738;15;5;10
2022;"Norte";"RO";"Rondônia";"Privada";"Urbana";"Em Atividade";22542;1103;1408;22179;350;14;3599;132;511;3460;133;6;91
2022;"Norte";"RR";"Roraima";"Estadual";"Rural";"Em Atividade";18597;1259;1880;16684;891;852;5201;379;1007;4183;206;811;285
2022;"Norte";"RR";"Roraima";"Estadual";"Urbana";"Em Atividade";28301;1030;1349;25855;1731;713;20605;748;1198;16785;2155;1669;82
2022;"Norte";"RR";"Roraima";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;495;18;73;441;36;18;2
2022;"Norte";"RR";"Roraima";"Federal";"Urbana";"Em Atividade";317;13;30;316;1;0;1110;36;155;1054;51;5;4
2022;"Norte";"RR";"Roraima";"Municipal";"Rural";"Em Atividade";10093;704;753;9719;298;76;0;0;0;0;0;0;196
2022;"Norte";"RR";"Roraima";"Municipal";"Urbana";"Em Atividade";42536;1727;1906;40517;1631;390;0;0;0;0;0;0;78
2022;"Norte";"RR";"Roraima";"Privada";"Rural";"Em Atividade";0;0;0;0;0;0;22;4;10;21;0;1;1
2022;"Norte";"RR";"Roraima";"Privada";"Urbana";"Em Atividade";7214;367;465;7156;56;2;1442;49;138;1404;35;3;34
2022;"Sul";"SC";"Santa Catarina";"Estadual";"Rural";"Em Atividade";19306;1304;2243;17896;1294;114;5677;309;1084;5091;436;148;175
2022;"Sul";"SC";"Santa Catarina";"Estadual";"Urbana";"Em Atividade";271557;11004;19231;243467;26447;1638;211452;8254;19144;170005;28841;12608;842
2022;"Sul";"SC";"Santa Catarina";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;897;33;132;833;43;22;3
2022;"Sul";"SC";"Santa Catarina";"Federal";"Urbana";"Em Atividade";671;27;69;644;27;0;11076;384;1366;9750;1057;269;29
2022;"Sul";"SC";"Santa Catarina";"Municipal";"Rural";"Em Atividade";49315;3266;4837;47746;1463;104;125;16;28;116;0;9;557
2022;"Sul";"SC";"Santa Catarina";"Municipal";"Urbana";"Em Atividade";455897;19225;25796;437070;17283;1552;240;6;18;226;14;0;1175
2022;"Sul";"SC";"Santa Catarina";"Privada";"Rural";"Em Atividade";631;27;30;621;10;0;596;13;32;557;38;1;4
2022;"Sul";"SC";"Santa Catarina";"Privada";"Urbana";"Em Atividade";125565;6034;8882;124392;1108;67;34579;1145;4319;33657;822;100;538
2022;"Nordeste";"SE";"Sergipe";"Estadual";"Rural";"Em Atividade";2318;126;245;2080;211;27;3802;127;318;3147;348;305;31
2022;"Nordeste";"SE";"Sergipe";"Estadual";"Urbana";"Em Atividade";63178;2396;3934;53767;8661;748;66868;1931;3914;55329;8017;3527;281
2022;"Nordeste";"SE";"Sergipe";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;887;30;140;790;87;9;3
2022;"Nordeste";"SE";"Sergipe";"Federal";"Urbana";"Em Atividade";245;8;30;225;20;0;1397;43;203;1195;194;8;4
2022;"Nordeste";"SE";"Sergipe";"Municipal";"Rural";"Em Atividade";65932;3534;4530;54518;9670;1726;0;0;0;0;0;0;704
2022;"Nordeste";"SE";"Sergipe";"Municipal";"Urbana";"Em Atividade";110221;4399;5655;92589;14946;2673;0;0;0;0;0;0;317
2022;"Nordeste";"SE";"Sergipe";"Privada";"Rural";"Em Atividade";1172;83;101;1154;17;1;0;0;0;0;0;0;13
2022;"Nordeste";"SE";"Sergipe";"Privada";"Urbana";"Em Atividade";71197;3849;5157;69967;1109;114;12002;441;1746;11691;260;39;401
2022;"Sudeste";"SP";"São Paulo";"Estadual";"Rural";"Em Atividade";26355;1279;3215;26017;210;127;22722;1033;3288;21786;486;447;261
2022;"Sudeste";"SP";"São Paulo";"Estadual";"Urbana";"Em Atividade";1914108;62816;135546;1866514;29679;17904;1457510;45531;112135;1312229;87705;57490;5137
2022;"Sudeste";"SP";"São Paulo";"Federal";"Urbana";"Em Atividade";195;10;13;194;1;0;10704;304;1586;10257;420;27;37
2022;"Sudeste";"SP";"São Paulo";"Municipal";"Rural";"Em Atividade";59448;3204;4945;58223;1114;64;374;14;43;364;8;2;632
2022;"Sudeste";"SP";"São Paulo";"Municipal";"Urbana";"Em Atividade";2250768;88921;120652;2205208;38611;6968;22611;765;1501;21499;904;209;5156
2022;"Sudeste";"SP";"São Paulo";"Privada";"Rural";"Em Atividade";7007;325;492;6928;78;1;1822;65;236;1769;52;1;34
2022;"Sudeste";"SP";"São Paulo";"Privada";"Urbana";"Em Atividade";1091401;55124;81847;1082629;8223;109;262773;10147;35494;258282;4264;162;4601
2022;"Norte";"TO";"Tocantins";"Estadual";"Rural";"Em Atividade";8807;700;991;7975;523;308;4539;352;776;4078;215;245;145
2022;"Norte";"TO";"Tocantins";"Estadual";"Urbana";"Em Atividade";66323;2556;3786;62252;2438;585;55829;2169;4060;51452;2247;2112;321
2022;"Norte";"TO";"Tocantins";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;787;25;94;696;87;3;2
2022;"Norte";"TO";"Tocantins";"Federal";"Urbana";"Em Atividade";0;0;0;0;0;0;2071;73;349;1880;190;1;7
2022;"Norte";"TO";"Tocantins";"Municipal";"Rural";"Em Atividade";19449;1517;1677;18322;1001;124;0;0;0;0;0;0;339
2022;"Norte";"TO";"Tocantins";"Municipal";"Urbana";"Em Atividade";108215;4607;5127;104262;3692;263;0;0;0;0;0;0;348
2022;"Norte";"TO";"Tocantins";"Privada";"Rural";"Em Atividade";626;25;41;623;3;0;239;8;24;235;4;0;3
2022;"Norte";"TO";"Tocantins";"Privada";"Urbana";"Em Atividade";20493;1090;1400;20171;246;14;4037;155;549;3902;118;17;117
1996;"Centro Oeste";;;;;;2398726;73827;55440;1589143;345815;255300;408805;10997;6864;242380;45633;62142;11410
1996;"Nordeste";;;;;;10433181;310463;177660;6102045;1915338;1447138;1189940;30888;21996;748789;118985;199844;92284
1996;"Norte";;;;;;2808532;75627;109620;1612588;488803;392721;368490;9192;13572;195309;37462;62970;25606
1996;"Sudeste";;;;;;12943763;385378;85680;9912760;1608567;959272;2782977;74576;10608;1883984;238209;424256;42720
1996;"Sul";;;;;;4473052;152912;52920;3322246;657827;287629;893779;26018;6552;553238;98827;123761;30475
1997;"Centro Oeste";;;;;;2500167;78108;99888;1690034;353038;284048;439595;11642;25030;270549;44589;71600;12031
1997;"Nordeste";;;;;;11184186;330724;431339;6532764;1792976;1532492;1258819;31609;66583;806436;97359;201133;100693
1997;"Norte";;;;;;3011865;80432;105858;1740232;523653;396504;389520;9551;16853;225419;35819;66792;28873
1997;"Sudeste";;;;;;13020903;376190;550255;10631019;1308272;915316;2858503;74609;155227;1980219;231398;347974;44310
1997;"Sul";;;;;;4512267;155450;226256;3428799;658122;277835;922495;26290;55632;596251;103254;120201;30547
1998;"Centro Oeste";;;;;;2565837;81662;104867;1800529;303778;257903;487855;12904;27301;320937;44205;68716;10115
1998;"Nordeste";;;;;;12210131;353042;437437;7360422;1674734;1534968;1440611;35396;71043;948035;96012;196850;89525
1998;"Norte";;;;;;3207880;85672;111513;1919595;482629;407122;426168;10406;18126;267591;31333;72085;26383
1998;"Sudeste";;;;;;13249814;384302;559576;11119338;840713;697104;3225870;83250;169816;2427358;184307;298276;39256
1998;"Sul";;;;;;4558892;155972;225657;3567137;500621;217083;1028103;29314;60265;726538;90066;115427;23852
1999;"Centro Oeste";;;;;;2613977;84819;110232;1924507;258209;266816;541622;14456;30614;360135;39398;75548;9667
1999;"Nordeste";;;;;;12492156;363706;461273;8485974;1603804;1739257;1635222;39499;79086;1109434;81559;223256;88496
1999;"Norte";;;;;;3293266;88614;117183;2153971;456136;441400;503385;12353;20768;321293;29144;85472;25934
1999;"Sudeste";;;;;;13187969;402546;572447;11413927;656403;719067;3605508;93053;187926;2706300;175373;341985;38891
1999;"Sul";;;;;;4472374;157820;226157;3734836;464998;205479;1150136;32419;65757;788757;97082;117531;22418
2000;"Centro Oeste";;;;;;2582288;85370;113858;1917057;263719;358143;571498;15784;32146;365711;66395;124579;9414
2000;"Nordeste";;;;;;12509126;371457;479892;8698400;1688139;1853843;1832192;44546;87305;1209748;152341;371772;87823
2000;"Norte";;;;;;3273770;89547;119480;2238533;437753;503151;551545;13661;22173;362860;34103;128811;25631
2000;"Sudeste";;;;;;12936313;402801;597026;11067460;788707;874356;3806191;98785;208553;2672958;304588;700040;39067
2000;"Sul";;;;;;4416528;159644;227759;3645316;491282;242717;1116732;32138;67766;738293;168513;186607;21802
